Date,Ativo,Retorno_Diario
2018-06-22,PETR4.SA,0.0006623511729224596
2018-06-25,PETR4.SA,0.039047186794642474
2018-06-26,PETR4.SA,0.02165636734489973
2018-06-27,PETR4.SA,0.03179527722817954
2018-06-28,PETR4.SA,0.003020989071621738
2018-06-29,PETR4.SA,0.035542344855825414
2018-07-02,PETR4.SA,0.016288410880160642
2018-07-03,PETR4.SA,0.00171732906853439
2018-07-04,PETR4.SA,0.006285657175620241
2018-07-05,PETR4.SA,0.014196046961077124
2018-07-06,PETR4.SA,0.004479544656594614
2018-07-10,PETR4.SA,-0.010590652599707595
2018-07-11,PETR4.SA,-0.019155104705389614
2018-07-12,PETR4.SA,0.031016871563167348
2018-07-13,PETR4.SA,0.008913651824905333
2018-07-16,PETR4.SA,-0.012700391987909065
2018-07-17,PETR4.SA,0.022931156693903443
2018-07-18,PETR4.SA,-0.013122378091179887
2018-07-19,PETR4.SA,0.019390687105137028
2018-07-20,PETR4.SA,0.04836926564449073
2018-07-23,PETR4.SA,-0.0015550141738878143
2018-07-24,PETR4.SA,0.020768298773828686
2018-07-25,PETR4.SA,0.015259360908560726
2018-07-26,PETR4.SA,-0.027554869230589696
2018-07-27,PETR4.SA,0.01854726701882159
2018-07-30,PETR4.SA,0.00606968812890285
2018-07-31,PETR4.SA,-0.008547226106207728
2018-08-01,PETR4.SA,0.014706177533760911
2018-08-02,PETR4.SA,0.01998996577636003
2018-08-03,PETR4.SA,0.03429718556711259
2018-08-06,PETR4.SA,-0.0033160679421095907
2018-08-07,PETR4.SA,-0.015684616426566156
2018-08-08,PETR4.SA,-0.02752293088642388
2018-08-09,PETR4.SA,0.009930422232854452
2018-08-10,PETR4.SA,-0.03687321388115017
2018-08-13,PETR4.SA,0.022970921943824996
2018-08-14,PETR4.SA,-0.0005002252621382208
2018-08-15,PETR4.SA,-0.04654652984732688
2018-08-16,PETR4.SA,-0.005249275515723628
2018-08-17,PETR4.SA,-0.02585758852128872
2018-08-20,PETR4.SA,-0.005417047603604064
2018-08-21,PETR4.SA,-0.034858451867753604
2018-08-22,PETR4.SA,0.03555293698220141
2018-08-23,PETR4.SA,-0.021798484017977904
2018-08-24,PETR4.SA,0.01949897173790882
2018-08-27,PETR4.SA,0.022404157334277253
2018-08-28,PETR4.SA,-0.019241073483664883
2018-08-29,PETR4.SA,0.05177134950302098
2018-08-30,PETR4.SA,-0.02590715679164146
2018-08-31,PETR4.SA,0.02446843863881054
2018-09-03,PETR4.SA,-0.013499380982784248
2018-09-04,PETR4.SA,-0.018421293761772595
2018-09-05,PETR4.SA,0.0053618611286632145
2018-09-06,PETR4.SA,0.012799953300141276
2018-09-10,PETR4.SA,0.014218272557007694
2018-09-11,PETR4.SA,-0.039460154437739425
2018-09-12,PETR4.SA,0.024324506762625653
2018-09-13,PETR4.SA,-0.012665052071517358
2018-09-14,PETR4.SA,0.004276066756699892
2018-09-17,PETR4.SA,0.03246382358454625
2018-09-18,PETR4.SA,0.04381452740839609
2018-09-19,PETR4.SA,-0.01333339500197428
2018-09-20,PETR4.SA,-0.005505415568936911
2018-09-21,PETR4.SA,0.013588201728061522
2018-09-24,PETR4.SA,-0.006951359902979681
2018-09-25,PETR4.SA,0.003999893118257436
2018-09-26,PETR4.SA,0.005478364844227812
2018-09-27,PETR4.SA,0.06290238414524718
2018-09-28,PETR4.SA,-0.017241547510977617
2018-10-01,PETR4.SA,-0.00426756181930199
2018-10-02,PETR4.SA,0.08666709925417138
2018-10-03,PETR4.SA,0.0425064642112456
2018-10-04,PETR4.SA,0.009668063886122846
2018-10-05,PETR4.SA,-0.002498023057839305
2018-10-08,PETR4.SA,0.11018343863317415
2018-10-09,PETR4.SA,0.008270680377307604
2018-10-10,PETR4.SA,-0.028709725240281703
2018-10-11,PETR4.SA,-0.029174690439122353
2018-10-15,PETR4.SA,0.01897968723030008
2018-10-16,PETR4.SA,0.03725276434028468
2018-10-17,PETR4.SA,-0.010475012040362164
2018-10-18,PETR4.SA,-0.0283554994798213
2018-10-19,PETR4.SA,0.008560313675229025
2018-10-22,PETR4.SA,0.02353384119744284
2018-10-23,PETR4.SA,-0.012438545695739545
2018-10-24,PETR4.SA,-0.01984745922858211
2018-10-25,PETR4.SA,0.024922236677399345
2018-10-26,PETR4.SA,0.048632025428491765
2018-10-29,PETR4.SA,-0.04275356084494808
2018-10-30,PETR4.SA,0.059803052965417436
2018-10-31,PETR4.SA,-0.013571476216220901
2018-11-01,PETR4.SA,-0.010861421627203938
2018-11-05,PETR4.SA,0.030746583768931357
2018-11-06,PETR4.SA,-0.034446004316062706
2018-11-07,PETR4.SA,-0.032732343749957815
2018-11-08,PETR4.SA,-0.03612188952122075
2018-11-09,PETR4.SA,0.004339251550464995
2018-11-12,PETR4.SA,-0.005106226991557272
2018-11-13,PETR4.SA,-0.04303194331564064
2018-11-14,PETR4.SA,0.035478830147213536
2018-11-16,PETR4.SA,0.027888296386067823
2018-11-19,PETR4.SA,0.007751978816695981
2018-11-21,PETR4.SA,-0.031923321475951005
2018-11-22,PETR4.SA,0.0031912165300025386
2018-11-23,PETR4.SA,-0.031013893395118952
2018-11-26,PETR4.SA,-0.004924094753621877
2018-11-27,PETR4.SA,0.05278336247668669
2018-11-28,PETR4.SA,-0.005875164171221137
2018-11-29,PETR4.SA,-0.00827453188870586
2018-11-30,PETR4.SA,0.011521890873203988
2018-12-03,PETR4.SA,0.018853131350824226
2018-12-04,PETR4.SA,-0.02313047597564044
2018-12-05,PETR4.SA,0.00868186803846438
2018-12-06,PETR4.SA,-0.037949915369151044
2018-12-07,PETR4.SA,0.007320210096754209
2018-12-10,PETR4.SA,-0.05369384638810759
2018-12-11,PETR4.SA,-0.0063994044307170705
2018-12-12,PETR4.SA,0.0004292123917268853
2018-12-13,PETR4.SA,0.002575268550879084
2018-12-14,PETR4.SA,-0.013271037506930816
2018-12-17,PETR4.SA,-0.0078087293406055025
2018-12-18,PETR4.SA,-0.03804076282757218
2018-12-19,PETR4.SA,0.011363151674283367
2018-12-20,PETR4.SA,-0.03415719792102201
2018-12-21,PETR4.SA,0.002792000792607441
2018-12-26,PETR4.SA,0.04063484658739913
2018-12-27,PETR4.SA,-0.00046141548600742155
2018-12-28,PETR4.SA,0.04660831993751158
2019-01-02,PETR4.SA,0.06084689046174985
2019-01-03,PETR4.SA,0.02452190210201377
2019-01-04,PETR4.SA,0.0028395271185170934
2019-01-07,PETR4.SA,0.015776838018296768
2019-01-08,PETR4.SA,-0.005973404508170077
2019-01-09,PETR4.SA,0.02083286987686961
2019-01-10,PETR4.SA,-0.008634181573486388
2019-01-11,PETR4.SA,-0.010688784473403823
2019-01-14,PETR4.SA,-0.005602355066695153
2019-01-15,PETR4.SA,-0.0008047539761278921
2019-01-16,PETR4.SA,-0.00040266545444467283
2019-01-17,PETR4.SA,0.013698562794412839
2019-01-18,PETR4.SA,0.009538904455558272
2019-01-21,PETR4.SA,0.005118155269692837
2019-01-22,PETR4.SA,-0.01566790431857512
2019-01-23,PETR4.SA,0.011938076781340401
2019-01-24,PETR4.SA,0.0043259260165822155
2019-01-28,PETR4.SA,-0.030148973762001208
2019-01-29,PETR4.SA,0.024222656053118907
2019-01-30,PETR4.SA,0.009854040673167308
2019-01-31,PETR4.SA,-0.0015613418359892162
2019-02-01,PETR4.SA,0.00860049781695249
2019-02-04,PETR4.SA,0.008914960682918416
2019-02-05,PETR4.SA,0.0019207151503277675
2019-02-06,PETR4.SA,-0.022622658282700936
2019-02-07,PETR4.SA,-0.015692352198264703
2019-02-08,PETR4.SA,0.0015941118366222806
2019-02-11,PETR4.SA,-0.011540147925390376
2019-02-12,PETR4.SA,0.03542678071642613
2019-02-13,PETR4.SA,0.01283076589675658
2019-02-14,PETR4.SA,0.03454897678067215
2019-02-15,PETR4.SA,-0.004081809145370596
2019-02-18,PETR4.SA,-0.002980479827077054
2019-02-19,PETR4.SA,0.02316886007300001
2019-02-20,PETR4.SA,-0.012417762276224154
2019-02-21,PETR4.SA,0.013313739487741838
2019-02-22,PETR4.SA,-0.009854416123005083
2019-02-25,PETR4.SA,-0.01584940823240022
2019-02-26,PETR4.SA,-0.004494359995454
2019-02-27,PETR4.SA,0.018811043582809495
2019-02-28,PETR4.SA,-0.0007384182673239037
2019-03-01,PETR4.SA,-0.013303834025616412
2019-03-06,PETR4.SA,0.0022472462276119654
2019-03-07,PETR4.SA,0.00037362414428732116
2019-03-08,PETR4.SA,-0.003735704751372859
2019-03-11,PETR4.SA,0.04049527793344576
2019-03-12,PETR4.SA,-0.009009282275381003
2019-03-13,PETR4.SA,0.02181814230093848
2019-03-14,PETR4.SA,0.003203083579154331
2019-03-15,PETR4.SA,0.00212827832520901
2019-03-18,PETR4.SA,0.017345111737683494
2019-03-19,PETR4.SA,0.016005797983184022
2019-03-20,PETR4.SA,-0.007876854415481693
2019-03-21,PETR4.SA,-0.014152502515624055
2019-03-22,PETR4.SA,-0.05462194967914824
2019-03-25,PETR4.SA,0.012592597055887556
2019-03-26,PETR4.SA,0.04718383762336398
2019-03-27,PETR4.SA,-0.04505783600561497
2019-03-28,PETR4.SA,0.026335041842797002
2019-03-29,PETR4.SA,0.0
2019-04-01,PETR4.SA,-0.0021381387089128845
2019-04-02,PETR4.SA,0.010357091182884748
2019-04-03,PETR4.SA,-0.02651112877712658
2019-04-04,PETR4.SA,0.03376870359196671
2019-04-05,PETR4.SA,0.010888915238326025
2019-04-08,PETR4.SA,0.016330828884173254
2019-04-09,PETR4.SA,-0.0030768475534304063
2019-04-10,PETR4.SA,-0.013031667194459251
2019-04-11,PETR4.SA,-0.027102022719395436
2019-04-12,PETR4.SA,-0.07750005541844274
2019-04-15,PETR4.SA,0.003871311281756107
2019-04-16,PETR4.SA,0.030466836498963312
2019-04-17,PETR4.SA,0.001122550377277376
2019-04-18,PETR4.SA,0.03177561579980748
2019-04-22,PETR4.SA,-0.005797138405726376
2019-04-23,PETR4.SA,0.008746766209167145
2019-04-24,PETR4.SA,-0.002890542134126761
2019-04-25,PETR4.SA,0.00724659920028814
2019-04-26,PETR4.SA,-0.0190963958537691
2019-04-29,PETR4.SA,0.0044036731515813
2019-04-30,PETR4.SA,-0.00949952387780717
2019-05-02,PETR4.SA,-0.01401684942107495
2019-05-03,PETR4.SA,0.004489605523976037
2019-05-06,PETR4.SA,-0.002979846269759223
2019-05-07,PETR4.SA,-0.015689084740240222
2019-05-08,PETR4.SA,0.03870956925397295
2019-05-09,PETR4.SA,-0.019729581705234756
2019-05-10,PETR4.SA,-0.0055909582544682035
2019-05-13,PETR4.SA,-0.0292351444854545
2019-05-14,PETR4.SA,0.0038610064952786516
2019-05-15,PETR4.SA,-0.004615387752244682
2019-05-16,PETR4.SA,-0.023570340668883416
2019-05-17,PETR4.SA,-0.023347859619281652
2019-05-20,PETR4.SA,0.03403582397241611
2019-05-21,PETR4.SA,0.03800907922580077
2019-05-22,PETR4.SA,-0.0037891548334237912
2019-05-23,PETR4.SA,-0.017116922626115305
2019-05-24,PETR4.SA,0.009674788295665149
2019-05-27,PETR4.SA,0.005749695535092636
2019-05-28,PETR4.SA,0.02134141984740512
2019-05-29,PETR4.SA,-0.01119388548514122
2019-05-30,PETR4.SA,-0.013207651704943424
2019-05-31,PETR4.SA,-0.022944523123224925
2019-06-03,PETR4.SA,0.01722117817690738
2019-06-04,PETR4.SA,0.008080013736612601
2019-06-05,PETR4.SA,-0.012976764918643413
2019-06-06,PETR4.SA,0.01624098751608627
2019-06-07,PETR4.SA,0.018264830088668527
2019-06-10,PETR4.SA,-0.004110622958873544
2019-06-11,PETR4.SA,0.019136797650791237
2019-06-12,PETR4.SA,-0.011413608723940483
2019-06-13,PETR4.SA,0.012290269908491913
2019-06-14,PETR4.SA,-0.004414993165229197
2019-06-17,PETR4.SA,0.0018475376465314497
2019-06-18,PETR4.SA,0.012541568263577663
2019-06-19,PETR4.SA,0.002550150534172735
2019-06-21,PETR4.SA,0.027616190275571384
2019-06-24,PETR4.SA,-0.001060676167205954
2019-06-25,PETR4.SA,-0.026194719316877002
2019-06-26,PETR4.SA,0.005816064861022596
2019-06-27,PETR4.SA,-0.015901549939380755
2019-06-28,PETR4.SA,0.006610296370423763
2019-07-01,PETR4.SA,-0.0054724810126289825
2019-07-02,PETR4.SA,-0.016140907526626447
2019-07-03,PETR4.SA,0.013422830245660933
2019-07-04,PETR4.SA,0.007726189462244015
2019-07-05,PETR4.SA,0.00036532561187696544
2019-07-08,PETR4.SA,0.009123894023074675
2019-07-10,PETR4.SA,0.015189971740845909
2019-07-11,PETR4.SA,0.011755977345869306
2019-07-12,PETR4.SA,0.00457785565534885
2019-07-15,PETR4.SA,-0.012267948209757518
2019-07-16,PETR4.SA,-0.012420195111309873
2019-07-17,PETR4.SA,-0.005389766698788323
2019-07-18,PETR4.SA,-0.00614165192807159
2019-07-19,PETR4.SA,-0.002544460384917291
2019-07-22,PETR4.SA,0.0018219521788715998
2019-07-23,PETR4.SA,0.001091413763455673
2019-07-24,PETR4.SA,-0.006177423557190087
2019-07-25,PETR4.SA,-0.016818872296601395
2019-07-26,PETR4.SA,-0.027891215160858795
2019-07-29,PETR4.SA,0.00918095571105626
2019-07-30,PETR4.SA,-0.0053067745025240365
2019-07-31,PETR4.SA,-0.006097692290919943
2019-08-01,PETR4.SA,0.006518575679401284
2019-08-02,PETR4.SA,0.010285654579698544
2019-08-05,PETR4.SA,-0.0365761234986004
2019-08-06,PETR4.SA,0.012915745830182512
2019-08-07,PETR4.SA,-0.010818872050553319
2019-08-08,PETR4.SA,0.02929659268061391
2019-08-09,PETR4.SA,-0.002656407597054433
2019-08-12,PETR4.SA,-0.023972685785652148
2019-08-13,PETR4.SA,0.013359410072346423
2019-08-14,PETR4.SA,-0.03373387569776598
2019-08-15,PETR4.SA,-0.027688846210459195
2019-08-16,PETR4.SA,-0.01320658662648555
2019-08-19,PETR4.SA,0.0050187505488117345
2019-08-20,PETR4.SA,-0.00041621339433728366
2019-08-21,PETR4.SA,0.05953369925332552
2019-08-22,PETR4.SA,-0.009037272055546275
2019-08-23,PETR4.SA,-0.0372719056144446
2019-08-26,PETR4.SA,-0.013179819364693035
2019-08-27,PETR4.SA,0.01585984051658018
2019-08-28,PETR4.SA,0.010271304116688196
2019-08-29,PETR4.SA,0.03700689538286439
2019-08-30,PETR4.SA,0.0
2019-09-02,PETR4.SA,-0.007842822701052632
2019-09-03,PETR4.SA,0.011857400788817918
2019-09-04,PETR4.SA,0.025781095841733714
2019-09-05,PETR4.SA,0.004950493403078182
2019-09-06,PETR4.SA,0.004926371496066118
2019-09-09,PETR4.SA,0.015459879141769495
2019-09-10,PETR4.SA,0.006312639697946043
2019-09-11,PETR4.SA,-0.008486902806419505
2019-09-12,PETR4.SA,0.007070788688844365
2019-09-13,PETR4.SA,-0.006651857793245508
2019-09-16,PETR4.SA,0.04389904952962542
2019-09-17,PETR4.SA,-0.013186218745282696
2019-09-18,PETR4.SA,-0.016973654529461868
2019-09-19,PETR4.SA,0.0025717955307689166
2019-09-20,PETR4.SA,-0.010626774902787406
2019-09-23,PETR4.SA,0.017777985656739714
2019-09-24,PETR4.SA,-0.007641878097088051
2019-09-25,PETR4.SA,0.002566951403810247
2019-09-26,PETR4.SA,0.013167462818729714
2019-09-27,PETR4.SA,-0.0014442753374978023
2019-09-30,PETR4.SA,-0.003976554551121891
2019-10-01,PETR4.SA,-0.001452138794898472
2019-10-02,PETR4.SA,-0.02871675022490916
2019-10-03,PETR4.SA,0.0007483618308532503
2019-10-04,PETR4.SA,-0.008601162424820452
2019-10-07,PETR4.SA,-0.012825565106366565
2019-10-08,PETR4.SA,-0.005731741853228889
2019-10-09,PETR4.SA,0.019216260294676824
2019-10-10,PETR4.SA,0.008295377836914364
2019-10-11,PETR4.SA,0.01944658064372007
2019-10-14,PETR4.SA,0.0018342920537419705
2019-10-15,PETR4.SA,0.010618864762334645
2019-10-16,PETR4.SA,0.011956417798345997
2019-10-17,PETR4.SA,-0.009667140646049122
2019-10-18,PETR4.SA,-0.0021689780878083598
2019-10-21,PETR4.SA,0.006159207570098468
2019-10-22,PETR4.SA,0.028808046824916778
2019-10-23,PETR4.SA,0.013300971170570719
2019-10-24,PETR4.SA,-0.021762015789929645
2019-10-25,PETR4.SA,0.03283902682604567
2019-10-28,PETR4.SA,0.011965886483550792
2019-10-29,PETR4.SA,0.007432329802598003
2019-10-30,PETR4.SA,0.008719095342458738
2019-10-31,PETR4.SA,0.010305998976368302
2019-11-01,PETR4.SA,0.0013160891059802449
2019-11-04,PETR4.SA,-0.0023002722625991012
2019-11-05,PETR4.SA,-0.023386111383114194
2019-11-06,PETR4.SA,0.0020236985754227277
2019-11-07,PETR4.SA,0.04005370736751357
2019-11-08,PETR4.SA,-0.028479023819233062
2019-11-11,PETR4.SA,0.014323994748027591
2019-11-12,PETR4.SA,-0.007573051089470817
2019-11-13,PETR4.SA,-0.003997260712307327
2019-11-14,PETR4.SA,-0.020067094978252875
2019-11-18,PETR4.SA,-0.007508571351414917
2019-11-19,PETR4.SA,-0.010315999420733024
2019-11-21,PETR4.SA,0.03717819834361347
2019-11-22,PETR4.SA,0.004355203014938525
2019-11-25,PETR4.SA,-0.008338796029168982
2019-11-26,PETR4.SA,-0.018163483255648316
2019-11-27,PETR4.SA,0.004796192720349035
2019-11-28,PETR4.SA,0.00681894794557758
2019-11-29,PETR4.SA,-0.012868264900176563
2019-12-02,PETR4.SA,-0.002744433778756439
2019-12-03,PETR4.SA,-0.003095738506793233
2019-12-04,PETR4.SA,0.023464195318154024
2019-12-05,PETR4.SA,0.013148953138338415
2019-12-06,PETR4.SA,0.009983522476090911
2019-12-09,PETR4.SA,-0.0046127638437800655
2019-12-10,PETR4.SA,0.007613402372726563
2019-12-11,PETR4.SA,-0.0013141497341774278
2019-12-12,PETR4.SA,0.018749934360161147
2019-12-13,PETR4.SA,-0.031966551070508276
2019-12-16,PETR4.SA,-0.01901272812952859
2019-12-17,PETR4.SA,0.014960857371303149
2019-12-18,PETR4.SA,0.02311567510355239
2019-12-19,PETR4.SA,0.0022923175941085283
2019-12-20,PETR4.SA,-0.011434354102863642
2019-12-23,PETR4.SA,0.007931344407489327
2019-12-26,PETR4.SA,0.013442656563131594
2019-12-27,PETR4.SA,0.0010475044973645709
2019-12-30,PETR4.SA,-0.011140267734743414
2020-01-02,PETR4.SA,0.017230123476729364
2020-01-03,PETR4.SA,-0.008143564356435595
2020-01-06,PETR4.SA,0.011823045625546147
2020-01-07,PETR4.SA,-0.0038948167285250967
2020-01-08,PETR4.SA,-0.006191026424623103
2020-01-09,PETR4.SA,-0.0032786509923491414
2020-01-10,PETR4.SA,-0.00427646935230741
2020-01-13,PETR4.SA,0.0019824321075523343
2020-01-14,PETR4.SA,-0.010880506289056568
2020-01-15,PETR4.SA,-0.015000057049621707
2020-01-16,PETR4.SA,-0.0010150778973535557
2020-01-17,PETR4.SA,0.011178594056264757
2020-01-20,PETR4.SA,0.005025298501446729
2020-01-21,PETR4.SA,-0.012666613420353023
2020-01-22,PETR4.SA,-0.011140854468464356
2020-01-23,PETR4.SA,0.012290342707816038
2020-01-24,PETR4.SA,-0.01180436774305571
2020-01-27,PETR4.SA,-0.04334453920524761
2020-01-28,PETR4.SA,0.027470583979110508
2020-01-29,PETR4.SA,0.0017358535954572485
2020-01-30,PETR4.SA,0.0031198340169995564
2020-01-31,PETR4.SA,-0.016931555119870434
2020-02-03,PETR4.SA,-0.009490309665741714
2020-02-04,PETR4.SA,0.015968771467626874
2020-02-05,PETR4.SA,-0.008382767037650618
2020-02-06,PETR4.SA,0.027826548267110285
2020-02-07,PETR4.SA,-0.00856753201445859
2020-02-10,PETR4.SA,0.006913042171604156
2020-02-11,PETR4.SA,0.012015440886764095
2020-02-12,PETR4.SA,0.022048825958334906
2020-02-13,PETR4.SA,-0.013607839515198283
2020-02-14,PETR4.SA,-0.010094328833208044
2020-02-17,PETR4.SA,-0.0020391268962652864
2020-02-18,PETR4.SA,0.013283389269550083
2020-02-19,PETR4.SA,0.02689067701882286
2020-02-20,PETR4.SA,-0.02062200930668856
2020-02-21,PETR4.SA,-0.026069543188091737
2020-02-26,PETR4.SA,-0.10054896854901463
2020-02-27,PETR4.SA,-0.034719841526995254
2020-02-28,PETR4.SA,0.0015812670823351915
2020-03-02,PETR4.SA,0.0469614524662727
2020-03-03,PETR4.SA,-0.018093007043939457
2020-03-04,PETR4.SA,0.032246028672203275
2020-03-05,PETR4.SA,-0.059501685106378654
2020-03-06,PETR4.SA,-0.09727182387951983
2020-03-09,PETR4.SA,-0.2969777043171198
2020-03-10,PETR4.SA,0.09408102113502093
2020-03-11,PETR4.SA,-0.09738030129025399
2020-03-12,PETR4.SA,-0.2050472392447249
2020-03-13,PETR4.SA,0.22222210148229848
2020-03-16,PETR4.SA,-0.14999986108047159
2020-03-17,PETR4.SA,-0.006875698356526683
2020-03-18,PETR4.SA,-0.1315384380941046
2020-03-19,PETR4.SA,0.08148815832528178
2020-03-20,PETR4.SA,-0.01719933766377757
2020-03-23,PETR4.SA,-0.04166641410318295
2020-03-24,PETR4.SA,0.15217343421491858
2020-03-25,PETR4.SA,0.08075516848772346
2020-03-26,PETR4.SA,0.0048883196941120755
2020-03-27,PETR4.SA,-0.07574739952468434
2020-03-30,PETR4.SA,0.006015112191651184
2020-03-31,PETR4.SA,0.04559058778262903
2020-04-01,PETR4.SA,0.02215870235143136
2020-04-02,PETR4.SA,0.08461552363356484
2020-04-03,PETR4.SA,-0.010960478298689957
2020-04-06,PETR4.SA,0.028031029927613194
2020-04-07,PETR4.SA,0.03994931302236626
2020-04-08,PETR4.SA,0.05609727182466173
2020-04-09,PETR4.SA,-0.02886853086554797
2020-04-13,PETR4.SA,0.006540290513607605
2020-04-14,PETR4.SA,-0.011813617787511332
2020-04-15,PETR4.SA,-0.02092036982893497
2020-04-16,PETR4.SA,-0.040293126408281976
2020-04-17,PETR4.SA,0.026081588592686833
2020-04-20,PETR4.SA,-0.011159160591748485
2020-04-22,PETR4.SA,0.05015648046746479
2020-04-23,PETR4.SA,0.011940469618213267
2020-04-24,PETR4.SA,-0.05899697687521588
2020-04-27,PETR4.SA,0.03134749179504981
2020-04-28,PETR4.SA,0.04863240574090666
2020-04-29,PETR4.SA,0.055072535376722076
2020-04-30,PETR4.SA,-0.008241664462262932
2020-05-04,PETR4.SA,-0.037119294544333936
2020-05-05,PETR4.SA,0.0322209935872344
2020-05-06,PETR4.SA,-0.036789281386500505
2020-05-07,PETR4.SA,0.00925937205992633
2020-05-08,PETR4.SA,0.059632716909585604
2020-05-11,PETR4.SA,-0.017856721137028853
2020-05-12,PETR4.SA,-0.000551353843847191
2020-05-13,PETR4.SA,-0.030319301199231097
2020-05-14,PETR4.SA,-0.010801932940602388
2020-05-15,PETR4.SA,-0.014367555208055549
2020-05-18,PETR4.SA,0.08104930304002256
2020-05-19,PETR4.SA,0.0075514134367931085
2020-05-20,PETR4.SA,0.033190416104263765
2020-05-21,PETR4.SA,-0.00569943490720537
2020-05-22,PETR4.SA,-0.02709753014971472
2020-05-25,PETR4.SA,0.04338491236893072
2020-05-26,PETR4.SA,0.009753730945296413
2020-05-27,PETR4.SA,0.013218228235703844
2020-05-28,PETR4.SA,-0.008027852353056475
2020-05-29,PETR4.SA,0.028831435286784668
2020-06-01,PETR4.SA,-0.0004917373980932727
2020-06-02,PETR4.SA,0.05263151691604051
2020-06-03,PETR4.SA,0.0032708629278261903
2020-06-04,PETR4.SA,-0.0018628685161907743
2020-06-05,PETR4.SA,0.03126465756689245
2020-06-08,PETR4.SA,0.019456837032833407
2020-06-09,PETR4.SA,-0.03595167326712889
2020-06-10,PETR4.SA,-0.01473329703381454
2020-06-12,PETR4.SA,-0.03738323288067391
2020-06-15,PETR4.SA,0.004854397163780444
2020-06-16,PETR4.SA,0.032367560325639255
2020-06-17,PETR4.SA,0.0032752933035724574
2020-06-18,PETR4.SA,0.00746261746328325
2020-06-19,PETR4.SA,-0.00601865633709231
2020-06-22,PETR4.SA,-0.02421984160236823
2020-06-23,PETR4.SA,0.03341292233851001
2020-06-24,PETR4.SA,-0.030023073875294792
2020-06-25,PETR4.SA,0.022380896262743866
2020-06-26,PETR4.SA,-0.029342989096850403
2020-06-29,PETR4.SA,0.039347318428436306
2020-06-30,PETR4.SA,-0.005078285594045773
2020-07-01,PETR4.SA,0.007424444342081671
2020-07-02,PETR4.SA,0.016121654910923766
2020-07-03,PETR4.SA,-0.003626710858137705
2020-07-06,PETR4.SA,0.024113150129268845
2020-07-07,PETR4.SA,-0.012439121841473333
2020-07-08,PETR4.SA,0.018893588361322378
2020-07-09,PETR4.SA,-0.02251676446330486
2020-07-10,PETR4.SA,0.016712061574016168
2020-07-13,PETR4.SA,-0.015548845277573276
2020-07-14,PETR4.SA,0.033393415649556335
2020-07-15,PETR4.SA,0.0192140409649717
2020-07-16,PETR4.SA,-0.026563933344332602
2020-07-17,PETR4.SA,0.0008804525743182356
2020-07-20,PETR4.SA,0.0
2020-07-21,PETR4.SA,0.02770459043979301
2020-07-22,PETR4.SA,-0.013693152603472702
2020-07-23,PETR4.SA,-0.020804653824780917
2020-07-24,PETR4.SA,0.0070891536002994915
2020-07-27,PETR4.SA,0.020677730007303552
2020-07-28,PETR4.SA,-0.017241426370249724
2020-07-29,PETR4.SA,0.01622819031042111
2020-07-30,PETR4.SA,-0.015105706484505488
2020-07-31,PETR4.SA,-0.02716922118564169
2020-08-03,PETR4.SA,-0.018018143727462466
2020-08-04,PETR4.SA,-0.0009176693068075892
2020-08-05,PETR4.SA,0.06427958791499155
2020-08-06,PETR4.SA,0.0017254086262901147
2020-08-07,PETR4.SA,-0.018518424338563766
2020-08-10,PETR4.SA,0.028960225770792825
2020-08-11,PETR4.SA,-0.015778584987270694
2020-08-12,PETR4.SA,0.017331296395771467
2020-08-13,PETR4.SA,-0.02725738660504262
2020-08-14,PETR4.SA,-0.007443103505379467
2020-08-17,PETR4.SA,-0.0030877145725708433
2020-08-18,PETR4.SA,0.018584122867885577
2020-08-19,PETR4.SA,-0.005647427476752065
2020-08-20,PETR4.SA,-0.006989972326624239
2020-08-21,PETR4.SA,-0.007478973880175599
2020-08-24,PETR4.SA,0.01817365815261085
2020-08-25,PETR4.SA,-0.004353442713435629
2020-08-26,PETR4.SA,-0.028421593721064897
2020-08-27,PETR4.SA,-0.0031501702057781245
2020-08-28,PETR4.SA,0.017607195185922242
2020-08-31,PETR4.SA,-0.028837475232695864
2020-09-01,PETR4.SA,0.04476910732224826
2020-09-02,PETR4.SA,-0.003060712182076042
2020-09-03,PETR4.SA,0.003508706611160539
2020-09-04,PETR4.SA,0.001748331518902413
2020-09-08,PETR4.SA,-0.028795965746720165
2020-09-09,PETR4.SA,0.021114090822420772
2020-09-10,PETR4.SA,-0.026836557212881473
2020-09-11,PETR4.SA,-0.010850093708308917
2020-09-14,PETR4.SA,-0.009140559619043365
2020-09-15,PETR4.SA,-0.000461413733788385
2020-09-16,PETR4.SA,0.0027687336934996143
2020-09-17,PETR4.SA,0.019328252893917597
2020-09-18,PETR4.SA,-0.02257350348769671
2020-09-21,PETR4.SA,-0.034641896503557534
2020-09-22,PETR4.SA,-0.004784702316670497
2020-09-23,PETR4.SA,-0.027404005099475826
2020-09-24,PETR4.SA,0.008403640026347858
2020-09-25,PETR4.SA,-0.013235413544381402
2020-09-28,PETR4.SA,-0.024838704137400636
2020-09-29,PETR4.SA,-0.016301365981459925
2020-09-30,PETR4.SA,0.015536034399965537
2020-10-01,PETR4.SA,0.012238425036210199
2020-10-02,PETR4.SA,-0.041813552151212185
2020-10-05,PETR4.SA,0.05310242074534832
2020-10-06,PETR4.SA,-0.004992865382150602
2020-10-07,PETR4.SA,-0.007024434211021169
